escenario,fpr,tpr
recorte sin ruido,0.35450890292935094,0.3578403216542217
recorte sin ruido,0.3581849511774842,0.36323951751866745
recorte sin ruido,0.3628948879954049,0.3690982194141298
recorte sin ruido,0.36794945433658816,0.37288914417001723
recorte sin ruido,0.37254451464675475,0.3773693279724296
recorte sin ruido,0.3767949454336588,0.38311315336013785
recorte sin ruido,0.3841470419299253,0.3880528431935669
recorte sin ruido,0.38897185525560024,0.39287765651924184
recorte sin ruido,0.39402642159678347,0.39919586444572086
recorte sin ruido,0.39793222286042507,0.40390580126364156
recorte sin ruido,0.4022975301550833,0.40953475014359564
recorte sin ruido,0.4071223434807582,0.4159678345778288
recorte sin ruido,0.41171740379092475,0.42079264790350374
recorte sin ruido,0.4155083285468122,0.4257323377369328
recorte sin ruido,0.4205628948879954,0.43205054566341183
recorte sin ruido,0.4263067202757036,0.4367604824813326
recorte sin ruido,0.43078690407811604,0.44250430786904077
recorte sin ruido,0.43641585295807006,0.4477886272257323
recorte sin ruido,0.43963239517518665,0.4519241815048822
recorte sin ruido,0.44353819643882825,0.4562894887995405
recorte sin ruido,0.44767375071797816,0.4620333141872487
recorte sin ruido,0.4524985640436531,0.4668581275129236
recorte sin ruido,0.45766800689259046,0.47317633543940263
recorte sin ruido,0.46226306720275706,0.4774267662263067
recorte sin ruido,0.4672027570361861,0.4822515795519816
recorte sin ruido,0.4711085582998277,0.487421022400919
recorte sin ruido,0.47627800114876506,0.49316484778862724
recorte sin ruido,0.48064330844342334,0.49821941412981047
recorte sin ruido,0.4854681217690982,0.5039632395175186
recorte sin ruido,0.4906375646180356,0.5087880528431936
recorte sin ruido,0.49603676048248135,0.5126938541068351
recorte sin ruido,0.5009764503159104,0.5171740379092475
recorte sin ruido,0.5067202757036187,0.5225732337736932
recorte sin ruido,0.5109707064905227,0.5290063182079264
recorte sin ruido,0.5155657668006892,0.5338311315336014
recorte sin ruido,0.5200459506031017,0.5396898334290637
recorte sin ruido,0.5256748994830557,0.543365881677197
recorte sin ruido,0.5299253302699598,0.5483055715106261
recorte sin ruido,0.5336013785180931,0.5525560022975301
recorte sin ruido,0.5383113153360138,0.5573808156232051
recorte sin ruido,0.5434807581849512,0.5618609994256175
recorte sin ruido,0.5491097070649053,0.5679494543365882
recorte sin ruido,0.5537047673750718,0.5730040206777713
recorte sin ruido,0.5579551981619759,0.5769098219414129
recorte sin ruido,0.5627800114876508,0.5804709936817921
recorte sin ruido,0.5676048248133256,0.5854106835152212
recorte sin ruido,0.5717403790924755,0.5905801263641586
